entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_001016,船舶管路系统_ZP300 型阀门_初步检查,DiagnosticMethod,阀门安装或维护前的整体状态检查流程,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_001017,阀门管路系统_三偏心阀_泄漏率监测,DiagnosticMethod,通过填料冲洗选件监测管路流体排放进入大气的速率,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001018,阀门管路系统_三偏心阀_阀门检查,DiagnosticMethod,卸货后检查密封环及填料螺母状态的检测手段；检查阀瓣行程是否干涉衬垫的特定诊断验证方法；对管路系统进行加压以验证密封性的检测手段,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_3;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_4;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_5,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001019,375 现场手操器,Equipment,用于现场连接和组态变送器的手持通讯设备；用于组态变送器的现场通讯设备,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1;液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001020,AMS 软件,Equipment,用于设备组态、诊断及管理的资产管理软件工具；用于组态变送器的资产管理软件,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1;液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001021,Rosemount 3051S 无线压力变送器,Equipment,网络系统内的核心无线压力测量主体设备；无线压力变送器主体设备；无线压力测量主体设备，包含外壳、模块及天线接口,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1;液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11;液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001022,SMP Series Hydraulic Pump_Enclosure,Equipment,液压泵电气外壳，提供物理防护,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001023,SMP Series Hydraulic Pump_Main Unit,Equipment,SMP 系列液压气动泵主体成套设备；液压泵站主体设备，包含油箱、马达及控制阀等核心组件；SMP 系列泵主体设备单元；液压泵站主体设备，包含核心泵送与控制功能；SMP 系列液压泵的主体设备单元，包含各功能模块,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_10;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001024,SMP Series Hydraulic Pump_Valve Pump,Equipment,核心阀泵组件，包含 C/D/H 多种类型配置,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001025,SMP Series Hydraulic Pump_Warning Plate,Equipment,系统安全警告标识牌，用于提示操作风险；设备上的警告标识牌，用于提示操作风险,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001026,WirelessHART 监测网络系统_Rosemount 304 一体化阀组,Equipment,传统式或对夹式阀组，用于变送器过程截断泄放,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001027,WirelessHART 监测网络系统_Rosemount 305 一体化阀组,Equipment,传统式或 Coplanar 式阀组，用于变送器过程截断泄放,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001028,WirelessHART 监测网络系统_Rosemount 306 一体化阀组,Equipment,专用于直连式变送器的截断泄放阀组,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001029,智能无线网关,Equipment,用于连接变送器与主机系统的无线通讯网关设备；无线网络的汇聚与监控核心设备,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1;液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001030,船舶管路系统_ZP300 型阀门,Equipment,管路系统中独立成套的 ZP300 型阀门主体设备；船舶管路系统中的 ZP300 型阀门主体设备；管路系统中独立成套的 ZP300 型号阀门设备；管路系统中的核心控制设备，本次提取的安装与维护主体；管路系统中的核心控制设备，作为齿轮箱驱动的承载主体；船舶管路系统中的 ZP300 型核心阀门设备；管路系统中的核心 ZP300 型号阀门设备,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_0;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_12;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_3;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_7;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_9,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_001031,阀门管路系统_三偏心阀,Equipment,管路系统中的核心隔离与控制设备主体；阀门管路系统中的核心三偏心阀设备主体,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_3,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001032,阀门管路系统_管道法兰,Equipment,与阀门端部连接固定的管路接口设备,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001033,阀门管路系统_管道系统,Equipment,与三偏心阀连接的外部管道输送系统,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_4;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_5,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001034,Rosemount 3051S 无线压力变送器_安装位置改变,FaultCause,变送器未水平安装或位置变动导致液体压头变化从而引发零点偏移,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001035,Rosemount 3051S 无线压力变送器_导压管摩擦损耗,FaultCause,导压管口径过小或吹扫不当导致的压力摩擦损耗,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001036,Rosemount 3051S 无线压力变送器_导压管残留气体,FaultCause,液体管道中残留气体导致的测量误差；气体管道中残留液体导致的测量误差,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001037,Rosemount 3051S 无线压力变送器_导压管泄漏,FaultCause,导压管连接处密封不良导致的压力泄漏,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001038,Rosemount 3051S 无线压力变送器_支管密度差异,FaultCause,两根导压支管间密度差异导致的测量误差,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001039,Rosemount 3051S 无线压力变送器_网络 ID 或连接密钥不匹配,FaultCause,变送器设置的网络 ID 和密钥与网关不一致导致通讯失败,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001040,Rosemount 3051S 无线压力变送器_设备描述符版本过旧,FaultCause,系统未装载最新设备描述符导致无法使用新功能或通讯异常,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001041,SMP Series Hydraulic Pump_Accident And Abuse,FaultCause,因意外事故或滥用引起的损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001042,SMP Series Hydraulic Pump_Air Ingestion,FaultCause,系统吸入空气导致的故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001043,SMP Series Hydraulic Pump_Air Pressure Mismatch,FaultCause,气源气压不符合泵站规定要求,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001044,SMP Series Hydraulic Pump_Air Source Disconnected,FaultCause,气源未接通导致的故障原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001045,SMP Series Hydraulic Pump_Contamination,FaultCause,注油口或接头处脏污引发的故障原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001046,SMP Series Hydraulic Pump_Hose Environmental Exposure,FaultCause,过热腐蚀环境导致软管损坏的原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001047,SMP Series Hydraulic Pump_Hose Excessive Bending,FaultCause,弯曲半径过小导致软管损坏的原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001048,SMP Series Hydraulic Pump_Hose Impact Load,FaultCause,重物冲击导致软管损坏的原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001049,SMP Series Hydraulic Pump_Hose Winding Operation,FaultCause,软管缠绕导致背压过大损坏的原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001050,SMP Series Hydraulic Pump_Improper Operation,FaultCause,因操作不当或不按规范操作引起的损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001051,SMP Series Hydraulic Pump_Loose Connector,FaultCause,快速接头未拧紧导致间隙的故障原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001052,SMP Series Hydraulic Pump_Low Oil Level,FaultCause,液压油低于油标视窗位置导致的故障诱因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001053,SMP Series Hydraulic Pump_Manufacturing Defect,FaultCause,因材料缺陷引起的质量问题；因制造缺陷引起的质量问题,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001054,SMP Series Hydraulic Pump_No Oil Start,FaultCause,在无液压油状态下启动泵站的违规操作,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001055,SMP Series Hydraulic Pump_Overpressure Operation,FaultCause,压力调节超过设定值导致的故障原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001056,SMP Series Hydraulic Pump_Pump Bearing Damage,FaultCause,径向柱塞泵轴承损坏导致的噪音,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001057,SMP Series Hydraulic Pump_Quick Connector Improper Seating,FaultCause,快速接头未接到位导致的故障原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001058,SMP Series Hydraulic Pump_Quick Connector Seal Wear,FaultCause,快速接头密封圈或挡圈磨损,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001059,SMP Series Hydraulic Pump_Quick Connector Seating Failure,FaultCause,快速接头无法接到位引起系统内敞压,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001060,SMP Series Hydraulic Pump_Relief Valve Low Setting,FaultCause,溢流阀调整得过低导致的压力不足,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001061,SMP Series Hydraulic Pump_Seal Failure,FaultCause,密封件失灵导致的压力下降,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001062,SMP Series Hydraulic Pump_Tank Pressurized Opening,FaultCause,贮油箱增压状态下打开箱盖的危险操作,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001063,SMP Series Hydraulic Pump_Unauthorized Modification,FaultCause,因未经授权的产品改装或修理引起的损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001064,SMP Series Hydraulic Pump_Valve Malfunction,FaultCause,节流阀或手动单向阀未关紧、未调整到位或损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001065,SMP Series Hydraulic Pump_Water Oil Mixture,FaultCause,液压油中混入水分,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001066,SMP Series Hydraulic Pump_Wrong Oil Type,FaultCause,未使用指定型号液压油导致的故障原因,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001067,法兰错位连接,FaultCause,配对法兰未正确对齐导致应力集中的诱发原因；导致阀门故障的法兰错位连接原因,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_0;液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_001068,船舶管路系统_ZP300 型阀门_填料过度拧紧,FaultCause,填料压盖螺栓拧紧力矩过大导致故障的原因,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_001069,船舶管路系统_ZP300 型阀门_装运冲击,FaultCause,运输途中震动碰撞导致设备损坏的原因,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,液压::manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_001070,阀门管路系统_三偏心阀_尺寸不正确的螺杆,FaultCause,导致法兰泄漏或螺纹损坏的直接诱因,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001071,阀门管路系统_三偏心阀_硫磺结晶,FaultCause,硫磺回收应用中液态或气态硫磺进入轴承区形成结晶,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001072,阀门管路系统_三偏心阀_阀杆安装角度不当,FaultCause,导致固体颗粒沉积问题的安装位置原因,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;液压::vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_001073,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,因导压管安装不当导致的压力测量值不准确,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001074,Rosemount 3051S 无线压力变送器_设备未连入网络,FaultPhenomenon,变送器无法与智能无线网关或主机系统通讯的故障现象,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001075,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,通讯设备或 AMS 软件未能与变送器建立连接的异常症状,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001076,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,变送器安装位置改变导致测量零点出现偏差的异常现象,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_001077,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,因超压或错误操作导致的设备损坏；泵站因油量不足或操作不当导致的设备损坏现象；泵站设备发生的物理损坏或功能失效,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001078,SMP Series Hydraulic Pump_High Noise Operation,FaultPhenomenon,泵运行过程中有强烈噪音的故障现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001079,SMP Series Hydraulic Pump_High Pressure Fluid Leakage,FaultPhenomenon,高压状态下液压油意外喷射或泄漏的现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001080,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,高压软管因损坏发生的爆裂现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001081,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,高压软管内部结构受损的故障现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001082,SMP Series Hydraulic Pump_Oil Leakage,FaultPhenomenon,液压油从管路或接头处泄漏现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001083,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,因高压油喷出或负载跌落造成的人身伤害；操作人员遭受的人身伤害或安全事故；人员因设备故障或操作不当受到的身体伤害,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001084,SMP Series Hydraulic Pump_Pressure Below Rated,FaultPhenomenon,系统压力达不到额定压力的故障现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001085,SMP Series Hydraulic Pump_Pressure Drop Static,FaultPhenomenon,静压使用时压力缓慢下降的故障现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001086,SMP Series Hydraulic Pump_Pump Start Failure,FaultPhenomenon,泵站无法启动的故障现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_001087,SMP Series Hydraulic Pump_System No Pressure,FaultPhenomenon,系统无压力的故障现象,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
