rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_001271,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_导压管泄漏,FaultCause,导压管泄漏是导致测量误差的原因,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_001272,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_支管密度差异,FaultCause,支管密度差异是导致测量误差的原因,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_001273,Rosemount 3051S 无线压力变送器_爆炸环境禁止带电拆卸盖,SafetyNote,PREVENTS,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,遵守防爆安全注意防止因爆炸导致的设备损坏或通讯中断,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_001274,Rosemount 3051S 无线压力变送器_移除电源模块,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_锂电池运输安全,SafetyNote,发运前移除电源模块可防止锂电池运输过程中的安全风险,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001275,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,375 现场手操器,Equipment,组态换算变量可使用 375 手操器执行,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_001276,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,AMS 软件,Equipment,组态换算变量可使用 AMS 软件执行,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_001277,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_LCD 显示屏,Component,组态显示方法依赖 LCD 显示屏组件,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_001278,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_控制回路模式,Parameter,组态换算变量前需将回路设为手动模式,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_001279,Rosemount 3051S 无线压力变送器_组态过程警戒,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_低警示值,Parameter,组态警戒方法需要设定低警示值,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_001280,Rosemount 3051S 无线压力变送器_组态过程警戒,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_高警示值,Parameter,组态警戒方法需要设定高警示值,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3
REL_001281,Rosemount 3051S 无线压力变送器_设备未连入网络,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,重新组态匹配的网络 ID 和连接密钥可修复设备未连入网络故障,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001282,Rosemount 3051S 无线压力变送器_设置过程变量单位,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_过程变量单位,Parameter,设置过程变量单位维修操作依赖于该参数配置,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2
REL_001283,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_网络 ID 或连接密钥不匹配,FaultCause,通讯连接失败通常由变送器与网关的网络 ID 或密钥不一致导致,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001284,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_设备描述符版本过旧,FaultCause,通讯连接失败可能由系统中设备描述符版本过旧导致,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001285,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,DIAGNOSED_BY,Rosemount 3051S 无线压力变送器_检查 HART 能力,DiagnosticMethod,通过检查系统 HART 能力来诊断通讯连接失败的原因,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001286,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,DIAGNOSED_BY,Rosemount 3051S 无线压力变送器_确认设备描述符,DiagnosticMethod,通过确认设备描述符版本来诊断通讯连接失败的原因,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001287,Rosemount 3051S 无线压力变送器_通讯连接失败,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_下载最新 DD 文件,RepairMethod,下载并安装最新 DD 文件可修复因描述符过旧导致的通讯故障,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1
REL_001288,Rosemount 3051S 无线压力变送器_重新盖好外壳盖,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_外壳盖金属接触安全,SafetyNote,正确重新盖好外壳盖可防止金属接触不良引发的安全隐患,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2
REL_001289,Rosemount 3051S 无线压力变送器_重新组装过程法兰,RepairMethod,PREVENTS,Rosemount 3051S 无线压力变送器_O 形圈凹槽保护,SafetyNote,组装过程中需遵循安全注意以防止损伤 O 形圈凹槽,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_001290,Rosemount 3051S 无线压力变送器_重新组装过程法兰,RepairMethod,REQUIRES,Rosemount 3051S 无线压力变送器_O 形圈更换后热处理温度,Parameter,更换 O 形圈后需满足特定温度热处理条件方可拧紧,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11
REL_001291,Rosemount 3051S 无线压力变送器_阀组零点调整,RepairMethod,REQUIRES,WirelessHART 监测网络系统_Rosemount 305 一体化阀组,Equipment,零点调整操作需要依赖一体化阀组的平衡阀功能,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_001292,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,CAUSED_BY,Rosemount 3051S 无线压力变送器_安装位置改变,FaultCause,零点偏移故障由安装位置改变导致液体压头变化引起,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_001293,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_传感器调整,RepairMethod,零点偏移故障可通过传感器调整方法进行修复复位,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5
REL_001294,Rosemount 3051S 无线压力变送器_零点发生偏移,FaultPhenomenon,REPAIRED_BY,Rosemount 3051S 无线压力变送器_阀组零点调整,RepairMethod,通过阀组零点调整方法消除安装造成的零点偏差,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7
REL_001295,Rosemount 3051S 无线压力变送器_高温过程材料接触禁忌,SafetyNote,PREVENTS,Rosemount 3051S 无线压力变送器_测量误差,FaultPhenomenon,高温接触禁忌安全措施可防止测量误差,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,液压::参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6
REL_001296,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Enclosure,Equipment,系统包含外壳设备提供防护,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_001297,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Main Unit,Equipment,系统包含液压气动泵主体设备,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001298,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Valve Pump,Equipment,系统包含阀泵设备作为核心执行单元,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_001299,SMP Series Hydraulic Pump System,System,HAS_COMPONENT,SMP Series Hydraulic Pump_Warning Plate,Equipment,系统包含警告牌设备用于安全提示,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1
REL_001300,SMP Series Hydraulic Pump System,System,HAS_PARAMETER,SMP Series Hydraulic Pump_Warranty Period,Parameter,系统关联保修期限参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001301,SMP Series Hydraulic Pump System,System,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Warranty Scope,SafetyNote,系统关联保修范围安全须知,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001302,SMP Series Hydraulic Pump_Air Source Cut Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,切断气源安全规定用于防止检查时的人员伤害,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001303,SMP Series Hydraulic Pump_Cartridge Valve Block,Component,BELONGS_TO,SMP Series Hydraulic Pump_Main Unit,Equipment,插装式阀块隶属于泵站主单元的内部核心部件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_001304,SMP Series Hydraulic Pump_Consult Agent,RepairMethod,REPAIRED_BY,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,咨询代理商用于处理设备损坏故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001305,SMP Series Hydraulic Pump_Control Valve,Component,CONTROLS,SMP Series Hydraulic Pump_Pneumatic Motor,Component,气控阀通过气路控制系统操控气动马达的运转,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_001306,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Accident And Abuse,FaultCause,设备损坏由意外事故或滥用导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001307,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Contamination,FaultCause,设备损坏由注油口或接头脏污引发,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001308,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Improper Operation,FaultCause,设备损坏由操作不当导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001309,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Low Oil Level,FaultCause,液压油低于油标视窗位置可能会导致泵站设备损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_001310,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Manufacturing Defect,FaultCause,设备损坏由材料缺陷导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001311,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_No Oil Start,FaultCause,设备损坏由无油启动泵站的违规操作导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001312,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Overpressure Operation,FaultCause,超压操作导致设备损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001313,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Unauthorized Modification,FaultCause,设备损坏由未经授权改装导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001314,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Wrong Oil Type,FaultCause,错误液压油导致设备损坏,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001315,SMP Series Hydraulic Pump_Equipment Damage,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Free Replacement And Repair,RepairMethod,设备损坏可通过免费更换或维修修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12
REL_001316,SMP Series Hydraulic Pump_Eye Contact Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,眼部接触安全处理措施可防止油液溅入眼睛造成的伤害,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7
REL_001317,SMP Series Hydraulic Pump_Eye Injury Emergency Handling,RepairMethod,REPAIRED_BY,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,清水冲洗用于修复眼部受伤故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001318,SMP Series Hydraulic Pump_High Noise Operation,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Pump Bearing Damage,FaultCause,运行强烈噪音由泵轴承损坏导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001319,SMP Series Hydraulic Pump_High Noise Operation,FaultPhenomenon,REPAIRED_BY,SMP Series Hydraulic Pump_Replace Pump Bearing,RepairMethod,运行强烈噪音通过更换轴承修复,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001320,SMP Series Hydraulic Pump_High Pressure Fluid Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,高压油管安全警示用于防止人员受伤,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5
REL_001321,SMP Series Hydraulic Pump_High Pressure Hose,Component,CONNECTS_TO,SMP Series Hydraulic Pump_Quick Connector,Component,高压软管通过快速接头连接外部设备,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001322,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_FAULT,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,高压软管组件可能发生爆裂故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001323,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_FAULT,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,高压软管组件可能发生内部损坏故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001324,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hose Min Bending Radius,Parameter,高压软管组件具备最小弯曲半径参数约束,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001325,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hose Rated Pressure 100Mpa,Parameter,高压软管组件具备 100Mpa 等级压力参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001326,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_PARAMETER,SMP Series Hydraulic Pump_Hose Rated Pressure 70Mpa,Parameter,高压软管组件具备 70Mpa 等级压力参数,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001327,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Bending Safety,SafetyNote,高压软管组件关联弯曲半径安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001328,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Dragging Safety,SafetyNote,高压软管组件关联拖拉吊装安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001329,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Environment Safety,SafetyNote,高压软管组件关联使用环境安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001330,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Impact Safety,SafetyNote,高压软管组件关联重物冲击安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001331,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Overpressure Safety,SafetyNote,高压软管组件关联超压使用安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001332,SMP Series Hydraulic Pump_High Pressure Hose,Component,HAS_SAFETY_NOTE,SMP Series Hydraulic Pump_Hose Passageway Protection,SafetyNote,高压软管组件关联通道布置防护安全警告,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001333,SMP Series Hydraulic Pump_Hose Bending Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,弯曲安全规定防止软管内部损坏故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001334,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Hose Impact Load,FaultCause,软管爆裂由重物冲击负载导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001335,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Overpressure Operation,FaultCause,软管爆裂由超压操作导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001336,SMP Series Hydraulic Pump_Hose Impact Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,冲击安全规定防止软管爆裂故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001337,SMP Series Hydraulic Pump_Hose Impact Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,冲击安全规定防止人员伤害事故,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001338,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Hose Environmental Exposure,FaultCause,软管内部损坏由恶劣环境暴露导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001339,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Hose Excessive Bending,FaultCause,软管内部损坏由弯曲半径过小导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001340,SMP Series Hydraulic Pump_Hose Internal Damage,FaultPhenomenon,CAUSED_BY,SMP Series Hydraulic Pump_Hose Winding Operation,FaultCause,软管内部损坏由操作缠绕导致,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001341,SMP Series Hydraulic Pump_Hose Overpressure Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Hose Bursting,FaultPhenomenon,超压安全规定防止软管爆裂故障,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001342,SMP Series Hydraulic Pump_Hose Overpressure Safety,SafetyNote,PREVENTS,SMP Series Hydraulic Pump_Personal Injury,FaultPhenomenon,超压安全规定防止人员伤害事故,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11
REL_001343,SMP Series Hydraulic Pump_Main Unit,Equipment,CONNECTS_TO,SMP Series Hydraulic Pump_High Pressure Hose,Component,主体设备连接高压软管进行输油,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001344,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Cartridge Valve Block,Component,主单元包含可更换的插装式阀块模块以实现不同操控,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3
REL_001345,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Control Valve,Component,主体设备内部集成控制阀组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001346,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Cooler,Component,主体设备内部集成冷却器组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001347,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Hydraulic Control Module,Component,主单元包含液压控制模块,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001348,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Instrument,Component,主体设备内部集成仪表组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001349,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Oil Pump,Component,主体设备内部集成油泵组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001350,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Oil Tank,Component,主体设备内部集成油箱组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001351,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Oil Tank Module,Component,主单元包含油箱模块,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9
REL_001352,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Pneumatic Motor,Component,主体设备内部集成气动马达组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
REL_001353,SMP Series Hydraulic Pump_Main Unit,Equipment,HAS_COMPONENT,SMP Series Hydraulic Pump_Pressure Regulating Valve,Component,主体设备内部集成压力调节阀组件,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu,液压::Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2
